periodo_contable,tipo_indicador,nombre_campo,total_registros,cantidad_mala,porcentaje,es_total
202512,disponibilidad,frescura_carga,4,0,100.0,True
202512,disponibilidad,valores_en_cero,19804104,76393,99.61,True
202512,validez,CEDIDAS_AS400 · 410305 · AA,2991,0,100.0,False
202512,validez,CEDIDAS_AS400 · 510305 · AA,5750,0,100.0,False
202512,validez,CEDIDAS_IAXIS · 410305 · AL,227,0,100.0,False
202512,validez,CEDIDAS_IAXIS · 510305 · AL,64575,0,100.0,False
202512,validez,CEDIDAS_TERREMOTO · 263005 · AA,1146,0,100.0,False
202512,validez,CEDIDAS_TERREMOTO · 263005 · AL,173270,0,100.0,False
202512,validez,CEDIDAS_TERREMOTO · 410305 · AA,795,0,100.0,False
202512,validez,CEDIDAS_TERREMOTO · 410305 · AL,52099,0,100.0,False
202512,validez,CEDIDAS_TERREMOTO · 510305 · AA,351,0,100.0,False
202512,validez,CEDIDAS_TERREMOTO · 510305 · AL,121171,0,100.0,False
202512,validez,DIRECTA_IAXIS · 410305 · AA,34484,0,100.0,False
202512,validez,DIRECTA_IAXIS · 410305 · AL,541850,0,100.0,False
202512,validez,DIRECTA_IAXIS · 410310 · AA,1529,0,100.0,False
202512,validez,DIRECTA_IAXIS · 410310 · AL,93601,0,100.0,False
202512,validez,DIRECTA_IAXIS · 410315 · AL,7368,0,100.0,False
202512,validez,DIRECTA_IAXIS · 510305 · AA,512100,0,100.0,False
202512,validez,DIRECTA_IAXIS · 510305 · AL,15151602,0,100.0,False
202512,validez,DIRECTA_IAXIS · 510310 · AA,70401,0,100.0,False
202512,validez,DIRECTA_IAXIS · 510310 · AL,2860080,0,100.0,False
202512,validez,DIRECTA_IAXIS · 510315 · AL,108714,0,100.0,False
202512,validez,TOTAL_PERIODO,19804104,0,100.0,True
202512,variacion,CEDIDAS_AS400 · 410305 · AA,2991,0,84.64,False
202512,variacion,CEDIDAS_AS400 · 510305 · AA,5750,0,80.94,False
202512,variacion,CEDIDAS_IAXIS · 410305 · AL,227,227,61.34,False
202512,variacion,CEDIDAS_IAXIS · 510305 · AL,64575,64575,78.79,False
202512,variacion,CEDIDAS_TERREMOTO · 263005 · AA,1146,1146,8.27,False
202512,variacion,CEDIDAS_TERREMOTO · 263005 · AL,173270,173270,0.0,False
202512,variacion,CEDIDAS_TERREMOTO · 410305 · AA,795,795,26.27,False
202512,variacion,CEDIDAS_TERREMOTO · 410305 · AL,52099,52099,0.0,False
202512,variacion,CEDIDAS_TERREMOTO · 510305 · AA,351,351,5.76,False
202512,variacion,CEDIDAS_TERREMOTO · 510305 · AL,121171,121171,0.0,False
202512,variacion,DIRECTA_IAXIS · 410305 · AA,34484,34484,79.43,False
202512,variacion,DIRECTA_IAXIS · 410305 · AL,541850,541850,44.38,False
202512,variacion,DIRECTA_IAXIS · 410310 · AA,1529,1529,43.15,False
202512,variacion,DIRECTA_IAXIS · 410310 · AL,93601,93601,49.22,False
202512,variacion,DIRECTA_IAXIS · 410315 · AL,7368,7368,38.28,False
202512,variacion,DIRECTA_IAXIS · 510305 · AA,512100,0,85.31,False
202512,variacion,DIRECTA_IAXIS · 510305 · AL,15151602,15151602,22.5,False
202512,variacion,DIRECTA_IAXIS · 510310 · AA,70401,70401,0.0,False
202512,variacion,DIRECTA_IAXIS · 510310 · AL,2860080,2860080,4.12,False
202512,variacion,DIRECTA_IAXIS · 510315 · AL,108714,108714,51.54,False
202512,variacion,TOTAL_PERIODO,19804104,19283263,38.2,True
202601,completitud,CEDIDAS_AS400 · 410305 · AA,4407,0,100.0,False
202601,completitud,CEDIDAS_AS400 · 510305 · AA,1531,0,100.0,False
202601,completitud,CEDIDAS_IAXIS · 410305 · AL,35913,0,100.0,False
202601,completitud,CEDIDAS_IAXIS · 510305 · AL,7733,0,100.0,False
202601,completitud,CEDIDAS_TERREMOTO · 263005 · AA,452,0,100.0,False
202601,completitud,CEDIDAS_TERREMOTO · 263005 · AL,176829,0,100.0,False
202601,completitud,CEDIDAS_TERREMOTO · 410305 · AA,437,0,100.0,False
202601,completitud,CEDIDAS_TERREMOTO · 410305 · AL,172653,0,100.0,False
202601,completitud,CEDIDAS_TERREMOTO · 510305 · AA,15,0,100.0,False
202601,completitud,CEDIDAS_TERREMOTO · 510305 · AL,4176,0,100.0,False
202601,completitud,DIRECTA_IAXIS · 410305 · AA,302037,0,100.0,False
202601,completitud,DIRECTA_IAXIS · 410305 · AL,12926390,0,100.0,False
202601,completitud,DIRECTA_IAXIS · 410310 · AA,46549,0,100.0,False
202601,completitud,DIRECTA_IAXIS · 410310 · AL,2428926,0,100.0,False
202601,completitud,DIRECTA_IAXIS · 410315 · AL,109660,0,100.0,False
202601,completitud,DIRECTA_IAXIS · 510305 · AA,240106,0,100.0,False
202601,completitud,DIRECTA_IAXIS · 510305 · AL,3319265,0,100.0,False
202601,completitud,DIRECTA_IAXIS · 510310 · AA,26906,0,100.0,False
202601,completitud,DIRECTA_IAXIS · 510310 · AL,570675,0,100.0,False
202601,completitud,DIRECTA_IAXIS · 510315 · AL,3956,0,100.0,False
202601,completitud,TOTAL_PERIODO,20378616,0,100.0,True
202601,disponibilidad,disponibilidad_carga,20,0,100.0,True
202601,disponibilidad,frescura_carga,4,0,100.0,True
202601,disponibilidad,valores_en_cero,20378616,98131,99.52,True
202601,validez,CEDIDAS_AS400 · 410305 · AA,4407,0,100.0,False
202601,validez,CEDIDAS_AS400 · 510305 · AA,1531,0,100.0,False
202601,validez,CEDIDAS_IAXIS · 410305 · AL,35913,0,100.0,False
202601,validez,CEDIDAS_IAXIS · 510305 · AL,7733,0,100.0,False
202601,validez,CEDIDAS_TERREMOTO · 263005 · AA,452,0,100.0,False
202601,validez,CEDIDAS_TERREMOTO · 263005 · AL,176829,0,100.0,False
202601,validez,CEDIDAS_TERREMOTO · 410305 · AA,437,0,100.0,False
202601,validez,CEDIDAS_TERREMOTO · 410305 · AL,172653,0,100.0,False
202601,validez,CEDIDAS_TERREMOTO · 510305 · AA,15,0,100.0,False
202601,validez,CEDIDAS_TERREMOTO · 510305 · AL,4176,0,100.0,False
202601,validez,DIRECTA_IAXIS · 410305 · AA,302037,0,100.0,False
202601,validez,DIRECTA_IAXIS · 410305 · AL,12926390,0,100.0,False
202601,validez,DIRECTA_IAXIS · 410310 · AA,46549,0,100.0,False
202601,validez,DIRECTA_IAXIS · 410310 · AL,2428926,0,100.0,False
202601,validez,DIRECTA_IAXIS · 410315 · AL,109660,0,100.0,False
202601,validez,DIRECTA_IAXIS · 510305 · AA,240106,0,100.0,False
202601,validez,DIRECTA_IAXIS · 510305 · AL,3319265,0,100.0,False
202601,validez,DIRECTA_IAXIS · 510310 · AA,26906,0,100.0,False
202601,validez,DIRECTA_IAXIS · 510310 · AL,570675,0,100.0,False
202601,validez,DIRECTA_IAXIS · 510315 · AL,3956,0,100.0,False
202601,validez,TOTAL_PERIODO,20378616,0,100.0,True
202601,variacion,CEDIDAS_AS400 · 410305 · AA,4407,4407,52.51,False
202601,variacion,CEDIDAS_AS400 · 510305 · AA,1531,1531,0.0,False
202601,variacion,CEDIDAS_IAXIS · 410305 · AL,35913,35913,0.0,False
202601,variacion,CEDIDAS_IAXIS · 510305 · AL,7733,7733,0.0,False
202601,variacion,CEDIDAS_TERREMOTO · 263005 · AA,452,452,0.0,False
202601,variacion,CEDIDAS_TERREMOTO · 263005 · AL,176829,176829,0.0,False
202601,variacion,CEDIDAS_TERREMOTO · 410305 · AA,437,437,0.0,False
202601,variacion,CEDIDAS_TERREMOTO · 410305 · AL,172653,172653,0.0,False
202601,variacion,CEDIDAS_TERREMOTO · 510305 · AA,15,15,0.0,False
202601,variacion,CEDIDAS_TERREMOTO · 510305 · AL,4176,4176,0.0,False
202601,variacion,DIRECTA_IAXIS · 410305 · AA,302037,302037,0.0,False
202601,variacion,DIRECTA_IAXIS · 410305 · AL,12926390,12926390,0.0,False
202601,variacion,DIRECTA_IAXIS · 410310 · AA,46549,46549,0.0,False
202601,variacion,DIRECTA_IAXIS · 410310 · AL,2428926,2428926,0.0,False
202601,variacion,DIRECTA_IAXIS · 410315 · AL,109660,109660,0.0,False
202601,variacion,DIRECTA_IAXIS · 510305 · AA,240106,240106,0.0,False
202601,variacion,DIRECTA_IAXIS · 510305 · AL,3319265,3319265,0.0,False
202601,variacion,DIRECTA_IAXIS · 510310 · AA,26906,26906,0.0,False
202601,variacion,DIRECTA_IAXIS · 510310 · AL,570675,570675,0.0,False
202601,variacion,DIRECTA_IAXIS · 510315 · AL,3956,3956,0.0,False
202601,variacion,TOTAL_PERIODO,20378616,20378616,2.63,True
202602,completitud,CEDIDAS_AS400 · 410305 · AA,4319,0,100.0,False
202602,completitud,CEDIDAS_AS400 · 510305 · AA,1719,0,100.0,False
202602,completitud,CEDIDAS_IAXIS · 410305 · AL,35819,0,100.0,False
202602,completitud,CEDIDAS_IAXIS · 510305 · AL,9671,0,100.0,False
202602,completitud,CEDIDAS_TERREMOTO · 263005 · AA,785,0,100.0,False
202602,completitud,CEDIDAS_TERREMOTO · 263005 · AL,115098,0,100.0,False
202602,completitud,CEDIDAS_TERREMOTO · 410305 · AA,740,0,100.0,False
202602,completitud,CEDIDAS_TERREMOTO · 410305 · AL,106128,0,100.0,False
202602,completitud,CEDIDAS_TERREMOTO · 510305 · AA,45,0,100.0,False
202602,completitud,CEDIDAS_TERREMOTO · 510305 · AL,8970,0,100.0,False
202602,completitud,DIRECTA_IAXIS · 410305 · AA,55240,0,100.0,False
202602,completitud,DIRECTA_IAXIS · 410305 · AL,9792933,0,100.0,False
202602,completitud,DIRECTA_IAXIS · 410310 · AA,19188,0,100.0,False
202602,completitud,DIRECTA_IAXIS · 410310 · AL,1744185,0,100.0,False
202602,completitud,DIRECTA_IAXIS · 410315 · AL,99486,0,100.0,False
202602,completitud,DIRECTA_IAXIS · 510305 · AA,481802,0,100.0,False
202602,completitud,DIRECTA_IAXIS · 510305 · AL,7047897,0,100.0,False
202602,completitud,DIRECTA_IAXIS · 510310 · AA,52187,0,100.0,False
202602,completitud,DIRECTA_IAXIS · 510310 · AL,1471853,0,100.0,False
202602,completitud,DIRECTA_IAXIS · 510315 · AL,11426,0,100.0,False
202602,completitud,TOTAL_PERIODO,21059491,0,100.0,True
202602,disponibilidad,disponibilidad_carga,20,0,100.0,True
202602,disponibilidad,frescura_carga,4,0,100.0,True
202602,disponibilidad,valores_en_cero,21059491,26214,99.88,True
202602,validez,CEDIDAS_AS400 · 410305 · AA,4319,0,100.0,False
202602,validez,CEDIDAS_AS400 · 510305 · AA,1719,0,100.0,False
202602,validez,CEDIDAS_IAXIS · 410305 · AL,35819,0,100.0,False
202602,validez,CEDIDAS_IAXIS · 510305 · AL,9671,0,100.0,False
202602,validez,CEDIDAS_TERREMOTO · 263005 · AA,785,0,100.0,False
202602,validez,CEDIDAS_TERREMOTO · 263005 · AL,115098,0,100.0,False
202602,validez,CEDIDAS_TERREMOTO · 410305 · AA,740,0,100.0,False
202602,validez,CEDIDAS_TERREMOTO · 410305 · AL,106128,0,100.0,False
202602,validez,CEDIDAS_TERREMOTO · 510305 · AA,45,0,100.0,False
202602,validez,CEDIDAS_TERREMOTO · 510305 · AL,8970,0,100.0,False
202602,validez,DIRECTA_IAXIS · 410305 · AA,55240,0,100.0,False
202602,validez,DIRECTA_IAXIS · 410305 · AL,9792933,0,100.0,False
202602,validez,DIRECTA_IAXIS · 410310 · AA,19188,0,100.0,False
202602,validez,DIRECTA_IAXIS · 410310 · AL,1744185,0,100.0,False
202602,validez,DIRECTA_IAXIS · 410315 · AL,99486,0,100.0,False
202602,validez,DIRECTA_IAXIS · 510305 · AA,481802,0,100.0,False
202602,validez,DIRECTA_IAXIS · 510305 · AL,7047897,0,100.0,False
202602,validez,DIRECTA_IAXIS · 510310 · AA,52187,0,100.0,False
202602,validez,DIRECTA_IAXIS · 510310 · AL,1471853,0,100.0,False
202602,validez,DIRECTA_IAXIS · 510315 · AL,11426,0,100.0,False
202602,validez,TOTAL_PERIODO,21059491,0,100.0,True
202602,variacion,CEDIDAS_AS400 · 410305 · AA,4319,0,86.47,False
202602,variacion,CEDIDAS_AS400 · 510305 · AA,1719,1719,69.98,False
202602,variacion,CEDIDAS_IAXIS · 410305 · AL,35819,0,86.99,False
202602,variacion,CEDIDAS_IAXIS · 510305 · AL,9671,9671,50.5,False
202602,variacion,CEDIDAS_TERREMOTO · 263005 · AA,785,785,0.0,False
202602,variacion,CEDIDAS_TERREMOTO · 263005 · AL,115098,115098,0.0,False
202602,variacion,CEDIDAS_TERREMOTO · 410305 · AA,740,740,0.0,False
202602,variacion,CEDIDAS_TERREMOTO · 410305 · AL,106128,106128,0.0,False
202602,variacion,CEDIDAS_TERREMOTO · 510305 · AA,45,45,0.0,False
202602,variacion,CEDIDAS_TERREMOTO · 510305 · AL,8970,8970,0.0,False
202602,variacion,DIRECTA_IAXIS · 410305 · AA,55240,55240,18.29,False
202602,variacion,DIRECTA_IAXIS · 410305 · AL,9792933,9792933,63.98,False
202602,variacion,DIRECTA_IAXIS · 410310 · AA,19188,19188,41.22,False
202602,variacion,DIRECTA_IAXIS · 410310 · AL,1744185,1744185,52.31,False
202602,variacion,DIRECTA_IAXIS · 410315 · AL,99486,0,82.09,False
202602,variacion,DIRECTA_IAXIS · 510305 · AA,481802,481802,0.0,False
202602,variacion,DIRECTA_IAXIS · 510305 · AL,7047897,7047897,0.0,False
202602,variacion,DIRECTA_IAXIS · 510310 · AA,52187,52187,6.04,False
202602,variacion,DIRECTA_IAXIS · 510310 · AL,1471853,1471853,0.0,False
202602,variacion,DIRECTA_IAXIS · 510315 · AL,11426,11426,0.0,False
202602,variacion,TOTAL_PERIODO,21059491,20919867,27.89,True
202603,completitud,CEDIDAS_AS400 · 410305 · AA,4172,0,100.0,False
202603,completitud,CEDIDAS_AS400 · 510305 · AA,1868,0,100.0,False
202603,completitud,CEDIDAS_IAXIS · 410305 · AL,33721,0,100.0,False
202603,completitud,CEDIDAS_IAXIS · 510305 · AL,53797,0,100.0,False
202603,completitud,CEDIDAS_TERREMOTO · 263005 · AA,794,0,100.0,False
202603,completitud,CEDIDAS_TERREMOTO · 263005 · AL,117400,0,100.0,False
202603,completitud,CEDIDAS_TERREMOTO · 410305 · AA,757,0,100.0,False
202603,completitud,CEDIDAS_TERREMOTO · 410305 · AL,103357,0,100.0,False
202603,completitud,CEDIDAS_TERREMOTO · 510305 · AA,37,0,100.0,False
202603,completitud,CEDIDAS_TERREMOTO · 510305 · AL,14043,0,100.0,False
202603,completitud,DIRECTA_IAXIS · 410305 · AA,48269,0,100.0,False
202603,completitud,DIRECTA_IAXIS · 410305 · AL,8976620,0,100.0,False
202603,completitud,DIRECTA_IAXIS · 410310 · AA,16271,0,100.0,False
202603,completitud,DIRECTA_IAXIS · 410310 · AL,1513565,0,100.0,False
202603,completitud,DIRECTA_IAXIS · 410315 · AL,90031,0,100.0,False
202603,completitud,DIRECTA_IAXIS · 510305 · AA,481716,0,100.0,False
202603,completitud,DIRECTA_IAXIS · 510305 · AL,8105886,0,100.0,False
202603,completitud,DIRECTA_IAXIS · 510310 · AA,53132,0,100.0,False
202603,completitud,DIRECTA_IAXIS · 510310 · AL,1919823,0,100.0,False
202603,completitud,DIRECTA_IAXIS · 510315 · AL,18394,0,100.0,False
202603,completitud,TOTAL_PERIODO,21553653,0,100.0,True
202603,disponibilidad,disponibilidad_carga,20,0,100.0,True
202603,disponibilidad,frescura_carga,4,0,100.0,True
202603,disponibilidad,valores_en_cero,21553653,47322,99.78,True
202603,validez,CEDIDAS_AS400 · 410305 · AA,4172,0,100.0,False
202603,validez,CEDIDAS_AS400 · 510305 · AA,1868,0,100.0,False
202603,validez,CEDIDAS_IAXIS · 410305 · AL,33721,0,100.0,False
202603,validez,CEDIDAS_IAXIS · 510305 · AL,53797,0,100.0,False
202603,validez,CEDIDAS_TERREMOTO · 263005 · AA,794,0,100.0,False
202603,validez,CEDIDAS_TERREMOTO · 263005 · AL,117400,0,100.0,False
202603,validez,CEDIDAS_TERREMOTO · 410305 · AA,757,0,100.0,False
202603,validez,CEDIDAS_TERREMOTO · 410305 · AL,103357,0,100.0,False
202603,validez,CEDIDAS_TERREMOTO · 510305 · AA,37,0,100.0,False
202603,validez,CEDIDAS_TERREMOTO · 510305 · AL,14043,0,100.0,False
202603,validez,DIRECTA_IAXIS · 410305 · AA,48269,0,100.0,False
202603,validez,DIRECTA_IAXIS · 410305 · AL,8976620,0,100.0,False
202603,validez,DIRECTA_IAXIS · 410310 · AA,16271,0,100.0,False
202603,validez,DIRECTA_IAXIS · 410310 · AL,1513565,0,100.0,False
202603,validez,DIRECTA_IAXIS · 410315 · AL,90031,0,100.0,False
202603,validez,DIRECTA_IAXIS · 510305 · AA,481716,0,100.0,False
202603,validez,DIRECTA_IAXIS · 510305 · AL,8105886,0,100.0,False
202603,validez,DIRECTA_IAXIS · 510310 · AA,53132,0,100.0,False
202603,validez,DIRECTA_IAXIS · 510310 · AL,1919823,0,100.0,False
202603,validez,DIRECTA_IAXIS · 510315 · AL,18394,0,100.0,False
202603,validez,TOTAL_PERIODO,21553653,0,100.0,True
202603,variacion,CEDIDAS_AS400 · 410305 · AA,4172,0,88.71,False
202603,variacion,CEDIDAS_AS400 · 510305 · AA,1868,1868,53.76,False
202603,variacion,CEDIDAS_IAXIS · 410305 · AL,33721,0,87.9,False
202603,variacion,CEDIDAS_IAXIS · 510305 · AL,53797,53797,0.0,False
202603,variacion,CEDIDAS_TERREMOTO · 263005 · AA,794,794,20.78,False
202603,variacion,CEDIDAS_TERREMOTO · 263005 · AL,117400,117400,0.0,False
202603,variacion,CEDIDAS_TERREMOTO · 410305 · AA,757,0,93.66,False
202603,variacion,CEDIDAS_TERREMOTO · 410305 · AL,103357,103357,58.37,False
202603,variacion,CEDIDAS_TERREMOTO · 510305 · AA,37,37,0.0,False
202603,variacion,CEDIDAS_TERREMOTO · 510305 · AL,14043,14043,30.68,False
202603,variacion,DIRECTA_IAXIS · 410305 · AA,48269,48269,65.29,False
202603,variacion,DIRECTA_IAXIS · 410305 · AL,8976620,0,91.32,False
202603,variacion,DIRECTA_IAXIS · 410310 · AA,16271,0,84.8,False
202603,variacion,DIRECTA_IAXIS · 410310 · AL,1513565,0,86.78,False
202603,variacion,DIRECTA_IAXIS · 410315 · AL,90031,0,90.5,False
202603,variacion,DIRECTA_IAXIS · 510305 · AA,481716,481716,0.0,False
202603,variacion,DIRECTA_IAXIS · 510305 · AL,8105886,0,84.99,False
202603,variacion,DIRECTA_IAXIS · 510310 · AA,53132,53132,44.97,False
202603,variacion,DIRECTA_IAXIS · 510310 · AL,1919823,1919823,42.79,False
202603,variacion,DIRECTA_IAXIS · 510315 · AL,18394,18394,39.02,False
202603,variacion,TOTAL_PERIODO,21553653,2812630,53.22,True
202604,completitud,CEDIDAS_AS400 · 410305 · AA,3976,0,100.0,False
202604,completitud,CEDIDAS_AS400 · 510305 · AA,2038,0,100.0,False
202604,completitud,CEDIDAS_IAXIS · 410305 · AL,31639,0,100.0,False
202604,completitud,CEDIDAS_IAXIS · 510305 · AL,64566,0,100.0,False
202604,completitud,CEDIDAS_TERREMOTO · 263005 · AA,797,0,100.0,False
202604,completitud,CEDIDAS_TERREMOTO · 263005 · AL,116614,0,100.0,False
202604,completitud,CEDIDAS_TERREMOTO · 410305 · AA,707,0,100.0,False
202604,completitud,CEDIDAS_TERREMOTO · 410305 · AL,104912,0,100.0,False
202604,completitud,CEDIDAS_TERREMOTO · 510305 · AA,90,0,100.0,False
202604,completitud,CEDIDAS_TERREMOTO · 510305 · AL,11702,0,100.0,False
202604,completitud,DIRECTA_IAXIS · 410305 · AA,43264,0,100.0,False
202604,completitud,DIRECTA_IAXIS · 410305 · AL,8132819,0,100.0,False
202604,completitud,DIRECTA_IAXIS · 410310 · AA,14829,0,100.0,False
202604,completitud,DIRECTA_IAXIS · 410310 · AL,1351424,0,100.0,False
202604,completitud,DIRECTA_IAXIS · 410315 · AL,81474,0,100.0,False
202604,completitud,DIRECTA_IAXIS · 510305 · AA,486697,0,100.0,False
202604,completitud,DIRECTA_IAXIS · 510305 · AL,9259457,0,100.0,False
202604,completitud,DIRECTA_IAXIS · 510310 · AA,54998,0,100.0,False
202604,completitud,DIRECTA_IAXIS · 510310 · AL,2143781,0,100.0,False
202604,completitud,DIRECTA_IAXIS · 510315 · AL,24466,0,100.0,False
202604,completitud,TOTAL_PERIODO,21930250,0,100.0,True
202604,disponibilidad,disponibilidad_carga,20,0,100.0,True
202604,disponibilidad,frescura_carga,4,0,100.0,True
202604,disponibilidad,valores_en_cero,21930250,70046,99.68,True
202604,validez,CEDIDAS_AS400 · 410305 · AA,3976,0,100.0,False
202604,validez,CEDIDAS_AS400 · 510305 · AA,2038,0,100.0,False
202604,validez,CEDIDAS_IAXIS · 410305 · AL,31639,0,100.0,False
202604,validez,CEDIDAS_IAXIS · 510305 · AL,64566,0,100.0,False
202604,validez,CEDIDAS_TERREMOTO · 263005 · AA,797,0,100.0,False
202604,validez,CEDIDAS_TERREMOTO · 263005 · AL,116614,0,100.0,False
202604,validez,CEDIDAS_TERREMOTO · 410305 · AA,707,0,100.0,False
202604,validez,CEDIDAS_TERREMOTO · 410305 · AL,104912,0,100.0,False
202604,validez,CEDIDAS_TERREMOTO · 510305 · AA,90,0,100.0,False
202604,validez,CEDIDAS_TERREMOTO · 510305 · AL,11702,0,100.0,False
202604,validez,DIRECTA_IAXIS · 410305 · AA,43264,0,100.0,False
202604,validez,DIRECTA_IAXIS · 410305 · AL,8132819,0,100.0,False
202604,validez,DIRECTA_IAXIS · 410310 · AA,14829,0,100.0,False
202604,validez,DIRECTA_IAXIS · 410310 · AL,1351424,0,100.0,False
202604,validez,DIRECTA_IAXIS · 410315 · AL,81474,0,100.0,False
202604,validez,DIRECTA_IAXIS · 510305 · AA,486697,0,100.0,False
202604,validez,DIRECTA_IAXIS · 510305 · AL,9259457,0,100.0,False
202604,validez,DIRECTA_IAXIS · 510310 · AA,54998,0,100.0,False
202604,validez,DIRECTA_IAXIS · 510310 · AL,2143781,0,100.0,False
202604,validez,DIRECTA_IAXIS · 510315 · AL,24466,0,100.0,False
202604,validez,TOTAL_PERIODO,21930250,0,100.0,True
202604,variacion,CEDIDAS_AS400 · 410305 · AA,3976,0,89.64,False
202604,variacion,CEDIDAS_AS400 · 510305 · AA,2038,2038,41.71,False
202604,variacion,CEDIDAS_IAXIS · 410305 · AL,31639,0,82.04,False
202604,variacion,CEDIDAS_IAXIS · 510305 · AL,64566,64566,0.0,False
202604,variacion,CEDIDAS_TERREMOTO · 263005 · AA,797,797,0.0,False
202604,variacion,CEDIDAS_TERREMOTO · 263005 · AL,116614,116614,75.35,False
202604,variacion,CEDIDAS_TERREMOTO · 410305 · AA,707,707,60.63,False
202604,variacion,CEDIDAS_TERREMOTO · 410305 · AL,104912,0,85.84,False
202604,variacion,CEDIDAS_TERREMOTO · 510305 · AA,90,90,0.0,False
202604,variacion,CEDIDAS_TERREMOTO · 510305 · AL,11702,11702,27.37,False
202604,variacion,DIRECTA_IAXIS · 410305 · AA,43264,43264,2.32,False
202604,variacion,DIRECTA_IAXIS · 410305 · AL,8132819,0,83.86,False
202604,variacion,DIRECTA_IAXIS · 410310 · AA,14829,0,81.52,False
202604,variacion,DIRECTA_IAXIS · 410310 · AL,1351424,0,88.87,False
202604,variacion,DIRECTA_IAXIS · 410315 · AL,81474,0,88.18,False
202604,variacion,DIRECTA_IAXIS · 510305 · AA,486697,486697,52.59,False
202604,variacion,DIRECTA_IAXIS · 510305 · AL,9259457,9259457,70.72,False
202604,variacion,DIRECTA_IAXIS · 510310 · AA,54998,54998,54.87,False
202604,variacion,DIRECTA_IAXIS · 510310 · AL,2143781,2143781,67.7,False
202604,variacion,DIRECTA_IAXIS · 510315 · AL,24466,24466,66.99,False
202604,variacion,TOTAL_PERIODO,21930250,12209177,56.01,True
202605,completitud,CEDIDAS_AS400 · 410305 · AA,3810,0,100.0,False
202605,completitud,CEDIDAS_AS400 · 510305 · AA,2177,0,100.0,False
202605,completitud,CEDIDAS_IAXIS · 410305 · AL,27018,0,100.0,False
202605,completitud,CEDIDAS_IAXIS · 510305 · AL,71645,0,100.0,False
202605,completitud,CEDIDAS_TERREMOTO · 263005 · AA,794,0,100.0,False
202605,completitud,CEDIDAS_TERREMOTO · 263005 · AL,122176,0,100.0,False
202605,completitud,CEDIDAS_TERREMOTO · 410305 · AA,695,0,100.0,False
202605,completitud,CEDIDAS_TERREMOTO · 410305 · AL,100278,0,100.0,False
202605,completitud,CEDIDAS_TERREMOTO · 510305 · AA,99,0,100.0,False
202605,completitud,CEDIDAS_TERREMOTO · 510305 · AL,21898,0,100.0,False
202605,completitud,DIRECTA_IAXIS · 410305 · AA,40152,0,100.0,False
202605,completitud,DIRECTA_IAXIS · 410305 · AL,7286000,0,100.0,False
202605,completitud,DIRECTA_IAXIS · 410310 · AA,12770,0,100.0,False
202605,completitud,DIRECTA_IAXIS · 410310 · AL,1200276,0,100.0,False
202605,completitud,DIRECTA_IAXIS · 410315 · AL,73733,0,100.0,False
202605,completitud,DIRECTA_IAXIS · 510305 · AA,491581,0,100.0,False
202605,completitud,DIRECTA_IAXIS · 510305 · AL,10237982,0,100.0,False
202605,completitud,DIRECTA_IAXIS · 510310 · AA,54593,0,100.0,False
202605,completitud,DIRECTA_IAXIS · 510310 · AL,2331278,0,100.0,False
202605,completitud,DIRECTA_IAXIS · 510315 · AL,29679,0,100.0,False
202605,completitud,TOTAL_PERIODO,22108634,0,100.0,True
202605,disponibilidad,disponibilidad_carga,20,0,100.0,True
202605,disponibilidad,frescura_carga,4,0,100.0,True
202605,disponibilidad,valores_en_cero,22108634,94846,99.57,True
202605,validez,CEDIDAS_AS400 · 410305 · AA,3810,0,100.0,False
202605,validez,CEDIDAS_AS400 · 510305 · AA,2177,0,100.0,False
202605,validez,CEDIDAS_IAXIS · 410305 · AL,27018,0,100.0,False
202605,validez,CEDIDAS_IAXIS · 510305 · AL,71645,0,100.0,False
202605,validez,CEDIDAS_TERREMOTO · 263005 · AA,794,0,100.0,False
202605,validez,CEDIDAS_TERREMOTO · 263005 · AL,122176,0,100.0,False
202605,validez,CEDIDAS_TERREMOTO · 410305 · AA,695,0,100.0,False
202605,validez,CEDIDAS_TERREMOTO · 410305 · AL,100278,0,100.0,False
202605,validez,CEDIDAS_TERREMOTO · 510305 · AA,99,0,100.0,False
202605,validez,CEDIDAS_TERREMOTO · 510305 · AL,21898,0,100.0,False
202605,validez,DIRECTA_IAXIS · 410305 · AA,40152,0,100.0,False
202605,validez,DIRECTA_IAXIS · 410305 · AL,7286000,0,100.0,False
202605,validez,DIRECTA_IAXIS · 410310 · AA,12770,0,100.0,False
202605,validez,DIRECTA_IAXIS · 410310 · AL,1200276,0,100.0,False
202605,validez,DIRECTA_IAXIS · 410315 · AL,73733,0,100.0,False
202605,validez,DIRECTA_IAXIS · 510305 · AA,491581,0,100.0,False
202605,validez,DIRECTA_IAXIS · 510305 · AL,10237982,0,100.0,False
202605,validez,DIRECTA_IAXIS · 510310 · AA,54593,0,100.0,False
202605,validez,DIRECTA_IAXIS · 510310 · AL,2331278,0,100.0,False
202605,validez,DIRECTA_IAXIS · 510315 · AL,29679,0,100.0,False
202605,validez,TOTAL_PERIODO,22108634,0,100.0,True
202605,variacion,CEDIDAS_AS400 · 410305 · AA,3810,0,89.34,False
202605,variacion,CEDIDAS_AS400 · 510305 · AA,2177,2177,0.0,False
202605,variacion,CEDIDAS_IAXIS · 410305 · AL,27018,0,85.39,False
202605,variacion,CEDIDAS_IAXIS · 510305 · AL,71645,71645,0.0,False
